0.013218654,0.005764703,0
0.01840983,0.009403399,0
0.03648283,0.0031938963,0
0.04212775,0.0051198727,0
0.04449282,0.0032377956,0
0.012172692,0.026696874,0
0.004501384,0.03164784,0
0.010267715,0.042276043,0
0.011394154,0.044169467,0
0.013132861,0.04132574,0
0.030740494,0.02984918,0
0.037383348,0.027171584,0
0.04397474,0.029908516,0
0.0399202,0.031574685,0
0.033688724,0.045841776,0
0.04063297,0.03963319,0
0.04044852,0.050273657,0
0.052200943,0.012298599,0
0.06632246,0.008899511,0
0.06896489,0.009988578,0
0.05180788,0.01443289,0
0.06277874,0.016139096,0
0.058632787,0.018448358,0
0.061159864,0.022123834,0
0.056916878,0.023950348,0
0.059355833,0.023970246,0
0.06390726,0.017745826,0
0.073422045,0.015981521,0
0.06850285,0.024518063,0
0.080218576,0.0022565655,0
0.097482406,0.011212408,0
0.078131765,0.02311943,0
0.08348594,0.019711353,0
0.09534963,0.021247806,0
0.09986627,0.02402357,0
0.05711228,0.04164137,0
0.062320102,0.03965758,0
0.06862693,0.036901664,0
0.06437805,0.04449405,0
0.07079282,0.047330555,0
0.08473968,0.026371637,0
0.08232152,0.02953454,0
0.07599954,0.034773916,0
0.08059894,0.035773046,0
0.097919606,0.030882524,0
0.08894583,0.034916986,0
0.08358639,0.037169725,0
0.002901203,0.060375113,0
0.011427005,0.057705387,0
0.025012195,0.0560663,0
0.0131757585,0.059004735,0
0.013617246,0.060571928,0
0.0074962596,0.06288593,0
0.0013803613,0.069039,0
0.0027755403,0.07267696,0
0.024713535,0.06520669,0
0.02892632,0.05423425,0
0.02605537,0.05733558,0
0.049396746,0.052874755,0
0.025959708,0.064571515,0
0.032633107,0.071626,0
0.039027207,0.06251838,0
0.04236083,0.06535517,0
0.037807006,0.06986279,0
0.044523288,0.07421737,0
0.014733206,0.07834858,0
0.0010636635,0.09145395,0
0.009672175,0.09176617,0
0.013856929,0.09907869,0
0.021128517,0.10056305,0
0.022513434,0.09931134,0
0.03883329,0.075148895,0
0.042129595,0.08756241,0
0.029700698,0.09856855,0
0.048824918,0.094532564,0
0.04635943,0.09566682,0
0.058127806,0.061492257,0
0.06696452,0.051963966,0
0.061058998,0.067829415,0
0.10007916,0.05043971,0
0.09850414,0.05643832,0
0.079441935,0.065076545,0
0.0797479,0.06679539,0
0.098550186,0.06998988,0
0.055266105,0.08684167,0
0.064776875,0.076866664,0
0.07232492,0.07533779,0
0.06839314,0.08536658,0
0.06459167,0.089005835,0
0.055556286,0.09059785,0
0.055970997,0.10002921,0
0.082549796,0.075306125,0
0.09003965,0.07586171,0
0.09300641,0.077671506,0
0.09079596,0.08273284,0
0.093868315,0.08361225,0
0.0959427,0.089346185,0
0.08498225,0.09027538,0
0.08954945,0.091421075,0
0.09486798,0.09779653,0
0.10828914,0.0031343396,1
0.11022589,0.0057477145,1
0.11066284,0.010954791,1
0.12403281,0.010401925,1
0.11701522,0.015724871,1
0.12076425,0.014669912,1
0.12413198,0.020475814,1
0.12715742,4.6028162E-4,1
0.13397256,0.0036524092,1
0.14193974,0.010553771,1
0.14521867,0.008621512,1
0.1281974,0.015129541,1
0.147091,0.013261222,1
0.14678158,0.013546016,1
0.15057299,0.022344064,1
0.10736203,0.029886035,1
0.12037377,0.028641498,1
0.12260968,0.030963942,1
0.10282943,0.04036725,1
0.107822545,0.040599782,1
0.10051311,0.0486695,1
0.102579765,0.049579535,1
0.108445674,0.046702787,1
0.11757679,0.04784597,1
0.13010272,0.02646479,1
0.13598086,0.035015687,1
0.13889636,0.030236192,1
0.14905708,0.034929257,1
0.13638,0.039717183,1
0.1288681,0.04960102,1
0.14034256,0.036989655,1
0.16438976,0.007597584,1
0.15170872,0.016088378,1
0.17834464,0.008258537,1
0.19160321,0.01266182,1
0.19516292,0.0062766983,1
0.20354247,0.0118761035,1
0.18044199,0.017703755,1
0.18769021,0.013278169,1
0.1948967,0.017143458,1
0.15388012,0.029261623,1
0.15781125,0.032619894,1
0.17377661,0.028443985,1
0.17515628,0.034504313,1
0.15276456,0.049977634,1
0.1652609,0.04096779,1
0.16893028,0.041935947,1
0.18078381,0.033570018,1
0.18735981,0.032048266,1
0.18780409,0.036455177,1
0.19791101,0.034941472,1
0.18783845,0.04178873,1
0.19071268,0.048974108,1
0.19554527,0.039418586,1
0.197017,0.037807167,1
0.19376457,0.04081168,1
0.20007761,0.046987146,1
0.1188023,0.05426347,1
0.10605966,0.0669049,1
0.11034617,0.06933332,1
0.11139778,0.06901789,1
0.121938325,0.07137564,1
0.123082995,0.071356654,1
0.13316354,0.050633527,1
0.13336864,0.052161925,1
0.1435977,0.057999592,1
0.14482068,0.06064057,1
0.13701585,0.06617704,1
0.14429575,0.07137342,1
0.10113292,0.08167843,1
0.10427925,0.08326518,1
0.10858226,0.08946418,1
0.1211129,0.078706026,1
0.12046495,0.08381305,1
0.12119913,0.086721204,1
0.10386655,0.09363728,1
0.11110055,0.09505221,1
0.12911409,0.089350075,1
0.14985701,0.08102791,1
0.14039265,0.086788245,1
0.15062572,0.085547395,1
0.1447428,0.093095385,1
0.14792216,0.09298776,1
0.14836434,0.09378355,1
0.15052032,0.09441809,1
0.14255768,0.09813167,1
0.13887669,0.10142821,1
0.16270475,0.06139931,1
0.17499028,0.05641502,1
0.1751609,0.056861594,1
0.15863772,0.06876932,1
0.1749507,0.06469889,1
0.16618541,0.070557304,1
0.16737615,0.07133652,1
0.1694411,0.07440005,1
0.17255792,0.06879161,1
0.17213935,0.07429638,1
0.1801949,0.05130642,1
0.18576133,0.052747056,1
0.20332871,0.050675374,1
0.19736707,0.057897042,2
0.19936311,0.058334287,2
0.17869458,0.06667694,2
0.19169445,0.06698537,2
0.18120688,0.07348779,2
0.18659452,0.07231953,2
0.15144338,0.09940539,2
0.16539116,0.09523577,2
0.16719452,0.09567573,2
0.17473878,0.09055837,2
0.17583807,0.09101587,2
0.17888355,0.075319946,2
0.18332106,0.08300945,2
0.19197136,0.089158095,2
0.20122497,0.092045,2
0.1980697,0.10064426,2
0.019118937,0.10222594,2
0.014360331,0.11544709,2
0.0061120894,0.12064662,2
0.0122864945,0.118012115,2
0.00786237,0.119837776,2
0.006612771,0.1228111,2
0.0040252814,0.12413325,2
0.017401112,0.12178415,2
0.026507307,0.10766115,2
0.027740052,0.1080035,2
0.036231905,0.10685447,2
0.038070887,0.10721426,2
0.038311977,0.114330046,2
0.044667505,0.1264892,2
0.008347274,0.12775713,2
0.012664814,0.13320701,2
0.02102206,0.13570188,2
0.020485692,0.13759813,2
0.022375548,0.13947049,2
0.003297838,0.15388842,2
0.004627025,0.15241298,2
0.028836884,0.1285733,2
0.032345906,0.13292779,2
0.03557723,0.13463868,2
0.038792446,0.12819181,2
0.03902972,0.13090795,2
0.036558937,0.13757928,2
0.031137282,0.15392107,2
0.045563325,0.14596549,2
0.07089161,0.110881954,2
0.051356994,0.1166399,2
0.070619136,0.11557861,2
0.06613732,0.12576911,2
0.06862097,0.12676324,2
0.077030584,0.10350582,2
0.08174736,0.10612539,2
0.0888539,0.10628322,2
0.09732004,0.117641374,2
0.09065064,0.12640002,2
0.05527893,0.12955704,2
0.061955914,0.14385673,2
0.07113343,0.14195673,2
0.065565065,0.15233898,2
0.08177465,0.1342277,2
0.082459204,0.13351676,2
0.08529745,0.13310896,2
0.096813306,0.13943852,2
0.08435642,0.14917906,2
0.09250573,0.14507726,2
0.087467246,0.14837153,2
0.09579115,0.14965406,2
0.009171147,0.15665285,2
0.014588077,0.15818152,2
0.012543464,0.17847925,2
0.021883368,0.16941941,2
0.024383496,0.17594312,2
0.029664947,0.15661319,2
0.032652535,0.16017908,2
0.034833454,0.1578277,2
0.034203984,0.16384928,2
0.036576897,0.15518638,2
0.04378452,0.16309145,2
0.045709133,0.16262005,2
0.009412708,0.18766569,2
0.007940204,0.19366103,2
0.014815789,0.18330406,2
0.015571359,0.19170173,2
0.018009383,0.19569239,2
0.01931497,0.19634874,2
0.021505073,0.19708186,2
0.023395125,0.19704573,2
0.028298633,0.18138754,2
0.03682712,0.18714517,2
0.02698126,0.20095061,2
0.04715128,0.19939409,2
0.047496613,0.2018305,2
0.055548474,0.16057225,2
0.06261345,0.15593521,2
0.058665697,0.1658235,2
0.06578043,0.15808028,2
0.05847462,0.1735427,2
0.06957848,0.16987099,2
0.073617294,0.17332333,2
0.06803521,0.17924845,2
0.07031894,0.1751409,3
0.07309267,0.17439443,3
0.073430136,0.17413628,3
0.09872203,0.15903883,3
0.07545531,0.16781418,3
0.07567353,0.17169471,3
0.07948087,0.17885962,3
0.09728354,0.1719731,3
0.053707566,0.1805403,3
0.07321935,0.18396932,3
0.071100965,0.19246212,3
0.051015206,0.19377717,3
0.062323056,0.20677334,3
0.073395796,0.20583309,3
0.083217755,0.19444555,3
0.093512386,0.19372272,3
0.09433157,0.19484198,3
0.11096011,0.1091598,3
0.12140593,0.10716074,3
0.112314925,0.11545929,3
0.10580471,0.12454786,3
0.11294696,0.1154592,3
0.117802076,0.12205929,3
0.13183355,0.10373458,3
0.13616566,0.114783786,3
0.14243636,0.10316318,3
0.13845032,0.1049394,3
0.14142826,0.10695016,3
0.14368011,0.11035289,3
0.14099415,0.11407922,3
0.14536215,0.10990604,3
0.12788633,0.11819888,3
0.117616564,0.13276601,3
0.122502945,0.13894327,3
0.10615395,0.1497127,3
0.11477678,0.1425743,3
0.11531051,0.1460167,3
0.12982295,0.13615586,3
0.14125907,0.13357142,3
0.14235176,0.13513231,3
0.13698128,0.14846343,3
0.14404625,0.15208246,3
0.1614599,0.10856952,3
0.17288086,0.10153536,3
0.16621816,0.10860372,3
0.17292526,0.10857839,3
0.15135358,0.11750904,3
0.15444884,0.115595356,3
0.15179434,0.12734413,3
0.18252137,0.10269795,3
0.18756571,0.10269626,3
0.18792929,0.107178204,3
0.18972687,0.11096125,3
0.15858589,0.13095996,3
0.15591802,0.13891172,3
0.16339712,0.13481459,3
0.15415476,0.14721332,3
0.16370972,0.14193799,3
0.17485301,0.1448868,3
0.16874732,0.14997584,3
0.1974958,0.12763578,3
0.19717741,0.13354884,3
0.19023992,0.14340317,3
0.1783351,0.15228184,3
0.18356481,0.1539441,3
0.19686627,0.14432757,3
0.10431978,0.16163148,3
0.1084516,0.16612077,3
0.11271408,0.16200066,3
0.117324464,0.16413954,3
0.121328674,0.165507,3
0.13608606,0.16300185,3
0.13587025,0.16366331,3
0.14208336,0.16390195,3
0.14661878,0.17466599,3
0.1477734,0.1751645,3
0.104967766,0.18050614,3
0.10226606,0.1859494,3
0.11035722,0.17968397,3
0.1089916,0.18825723,3
0.109224856,0.19714606,3
0.13715135,0.1814186,3
0.13413903,0.18661422,3
0.13612583,0.1928578,3
0.14381287,0.18953629,3
0.1286063,0.1949111,3
0.13166022,0.1940671,3
0.12826964,0.20288144,3
0.14400512,0.19461514,3
0.14664572,0.1976684,3
0.14494266,0.20796824,3
0.163958,0.16237178,3
0.16985445,0.15652597,3
0.16542871,0.1661772,3
0.16758533,0.16416329,3
0.1772824,0.16542602,3
0.15875891,0.17587508,3
0.16030525,0.17848353,3
0.1641962,0.17059457,3
